RunID,Date,DAQTimeLapse,DriftField_V_per_cm
381476,2019-07-23 17:27:41,32.0,230.98736462093865
381477,2019-07-23 17:28:54,32.0,230.9693140794224
381478,2019-07-23 17:30:06,32.0,230.99638989169677
381479,2019-07-23 17:31:20,32.0,230.99638989169677
381480,2019-07-23 17:32:33,32.0,231.01444043321303
381481,2019-07-23 17:33:45,32.0,231.01444043321303
381482,2019-07-23 17:34:59,31.0,230.9693140794224
381485,2019-07-23 17:38:37,33.0,230.98736462093865
381486,2019-07-23 17:39:50,33.0,230.9693140794224
381487,2019-07-23 17:41:03,32.0,230.9693140794224
381488,2019-07-23 17:42:17,32.0,231.01444043321303
381489,2019-07-23 17:43:30,32.0,230.98736462093865
381490,2019-07-23 17:44:42,32.0,230.99638989169677
381491,2019-07-23 17:45:56,32.0,230.98736462093865
381492,2019-07-23 17:47:09,32.0,230.99638989169677
381493,2019-07-23 17:48:22,33.0,230.99638989169677
381494,2019-07-23 17:49:35,32.0,230.98736462093865
381495,2019-07-23 17:50:48,32.0,230.99638989169677
381496,2019-07-23 17:52:01,32.0,230.9693140794224
381497,2019-07-23 17:53:14,32.0,230.99638989169677
381498,2019-07-23 17:54:27,32.0,231.01444043321303
381499,2019-07-23 17:55:40,32.0,230.9693140794224
381501,2019-07-23 17:58:06,32.0,230.9693140794224
381502,2019-07-23 17:59:19,32.0,230.9693140794224
381503,2019-07-23 18:00:32,32.0,230.99638989169677
381504,2019-07-23 18:01:45,32.0,230.99638989169677
381505,2019-07-23 18:02:58,33.0,230.98736462093865
381506,2019-07-23 18:04:11,32.0,230.98736462093865
381507,2019-07-23 18:05:24,32.0,230.99638989169677
381508,2019-07-23 18:06:37,32.0,231.01444043321303
381509,2019-07-23 18:07:50,33.0,230.98736462093865
381510,2019-07-23 18:09:03,33.0,230.99638989169677
381511,2019-07-23 18:10:16,32.0,230.98736462093865
381512,2019-07-23 18:11:29,33.0,230.98736462093865
381513,2019-07-23 18:12:42,32.0,230.9693140794224
381514,2019-07-23 18:13:55,32.0,231.01444043321303
381515,2019-07-23 18:15:08,32.0,230.99638989169677
381516,2019-07-23 18:16:21,32.0,230.9693140794224
381517,2019-07-23 18:17:34,33.0,230.99638989169677
381518,2019-07-23 18:18:47,32.0,230.98736462093865
381519,2019-07-23 18:20:00,32.0,230.98736462093865
381520,2019-07-23 18:21:13,32.0,230.9693140794224
381521,2019-07-23 18:22:26,32.0,230.9693140794224
381522,2019-07-23 18:23:39,32.0,230.98736462093865
381523,2019-07-23 18:24:52,32.0,231.01444043321303
381524,2019-07-23 18:26:05,32.0,230.9693140794224
381525,2019-07-23 18:27:17,33.0,230.99638989169677
381526,2019-07-23 18:28:30,33.0,230.9693140794224
381528,2019-07-23 18:30:56,32.0,230.99638989169677
381529,2019-07-23 18:32:09,33.0,230.9693140794224
381530,2019-07-23 18:33:23,32.0,230.9693140794224
381532,2019-07-23 18:35:48,33.0,230.99638989169677
381533,2019-07-23 18:37:02,32.0,230.98736462093865
381534,2019-07-23 18:38:15,32.0,231.01444043321303
381535,2019-07-23 18:39:27,32.0,230.98736462093865
381536,2019-07-23 18:40:41,31.0,230.98736462093865
381537,2019-07-23 18:41:53,32.0,231.01444043321303
381538,2019-07-23 18:43:06,33.0,230.98736462093865
381539,2019-07-23 18:44:19,33.0,230.99638989169677
381540,2019-07-23 18:45:32,32.0,230.98736462093865
381541,2019-07-23 18:46:45,33.0,230.99638989169677
381542,2019-07-23 18:48:00,32.0,230.98736462093865
381543,2019-07-23 18:49:13,32.0,230.9693140794224
381544,2019-07-23 18:50:26,32.0,230.98736462093865
381545,2019-07-23 18:51:40,32.0,230.9693140794224
381546,2019-07-23 18:52:47,32.0,230.98736462093865
381547,2019-07-23 18:53:59,32.0,230.99638989169677
381548,2019-07-23 18:55:13,32.0,230.99638989169677
381549,2019-07-23 18:56:26,32.0,230.99638989169677
381550,2019-07-23 18:57:39,32.0,230.98736462093865
381551,2019-07-23 18:58:51,32.0,230.99638989169677
381553,2019-07-23 19:01:17,32.0,230.98736462093865
381554,2019-07-23 19:02:30,33.0,230.99638989169677
381555,2019-07-23 19:03:44,32.0,230.99638989169677
381556,2019-07-23 19:04:56,33.0,230.98736462093865
381557,2019-07-23 19:06:09,33.0,230.9693140794224
381559,2019-07-23 19:08:35,32.0,230.9693140794224
381560,2019-07-23 19:09:48,32.0,230.98736462093865
381561,2019-07-23 19:11:01,33.0,230.98736462093865
381562,2019-07-23 19:12:15,32.0,231.01444043321303
381563,2019-07-23 19:13:28,31.0,230.99638989169677
381564,2019-07-23 19:14:41,32.0,230.99638989169677
381565,2019-07-23 19:15:53,32.0,230.98736462093865
381566,2019-07-23 19:17:07,32.0,230.99638989169677
381567,2019-07-23 19:18:20,32.0,230.99638989169677
381568,2019-07-23 19:19:33,32.0,230.98736462093865
381569,2019-07-23 19:20:45,33.0,231.01444043321303
381570,2019-07-23 19:21:58,33.0,230.98736462093865
381571,2019-07-23 19:23:12,32.0,230.98736462093865
381572,2019-07-23 19:24:25,32.0,230.98736462093865
381573,2019-07-23 19:25:37,32.0,230.99638989169677
381574,2019-07-23 19:26:51,32.0,230.99638989169677
381575,2019-07-23 19:28:04,32.0,230.98736462093865
381576,2019-07-23 19:29:16,32.0,230.9693140794224
381577,2019-07-23 19:30:29,33.0,230.9693140794224
381579,2019-07-23 19:32:55,33.0,230.99638989169677
381580,2019-07-23 19:34:08,32.0,230.99638989169677
381581,2019-07-23 19:35:22,32.0,230.98736462093865
381582,2019-07-23 19:36:34,33.0,230.98736462093865
381583,2019-07-23 19:37:47,33.0,230.99638989169677
381584,2019-07-23 19:39:00,33.0,231.01444043321303
381585,2019-07-23 19:40:13,32.0,231.01444043321303
381586,2019-07-23 19:41:27,32.0,230.9693140794224
381587,2019-07-23 19:42:39,32.0,230.9693140794224
381588,2019-07-23 19:43:52,32.0,230.98736462093865
381590,2019-07-23 19:46:18,33.0,230.99638989169677
381591,2019-07-23 19:47:31,33.0,230.99638989169677
381592,2019-07-23 19:48:44,33.0,230.99638989169677
381593,2019-07-23 19:49:57,33.0,230.99638989169677
381594,2019-07-23 19:51:11,32.0,230.9693140794224
381595,2019-07-23 19:52:23,33.0,230.98736462093865
381596,2019-07-23 19:53:36,33.0,230.98736462093865
381597,2019-07-23 19:54:49,32.0,230.99638989169677
381599,2019-07-23 19:57:15,32.0,230.98736462093865
381600,2019-07-23 19:58:28,33.0,230.9693140794224
381601,2019-07-23 19:59:41,33.0,230.99638989169677
381602,2019-07-23 20:00:54,32.0,230.99638989169677
381603,2019-07-23 20:02:07,33.0,231.01444043321303
381604,2019-07-23 20:03:20,33.0,230.99638989169677
381605,2019-07-23 20:04:34,32.0,230.9693140794224
381606,2019-07-23 20:05:47,32.0,230.9693140794224
381607,2019-07-23 20:07:00,32.0,230.98736462093865
381608,2019-07-23 20:08:13,32.0,231.01444043321303
381610,2019-07-23 20:10:38,32.0,230.9693140794224
381611,2019-07-23 20:11:51,32.0,230.98736462093865
381612,2019-07-23 20:13:04,32.0,230.99638989169677
381613,2019-07-23 20:14:17,33.0,230.99638989169677
381614,2019-07-23 20:15:30,32.0,230.98736462093865
381615,2019-07-23 20:16:43,32.0,230.9693140794224
381617,2019-07-23 20:19:11,33.0,230.98736462093865
381618,2019-07-23 20:20:24,33.0,230.99638989169677
381619,2019-07-23 20:21:37,32.0,230.98736462093865
381620,2019-07-23 20:22:50,33.0,230.99638989169677
381621,2019-07-23 20:24:03,33.0,230.9693140794224
381622,2019-07-23 20:25:16,32.0,230.9693140794224
381623,2019-07-23 20:26:30,33.0,230.99638989169677
381624,2019-07-23 20:27:43,32.0,231.01444043321303
381625,2019-07-23 20:28:56,33.0,230.99638989169677
381626,2019-07-23 20:30:09,33.0,230.98736462093865
381627,2019-07-23 20:31:23,32.0,230.99638989169677
381628,2019-07-23 20:32:36,33.0,230.99638989169677
381629,2019-07-23 20:33:49,32.0,230.98736462093865
381630,2019-07-23 20:35:02,32.0,230.98736462093865
381631,2019-07-23 20:36:15,32.0,231.01444043321303
381632,2019-07-23 20:37:28,32.0,230.98736462093865
381633,2019-07-23 20:38:41,33.0,230.9693140794224
381634,2019-07-23 20:39:54,33.0,230.98736462093865
381635,2019-07-23 20:41:07,32.0,230.99638989169677
381636,2019-07-23 20:42:20,33.0,230.99638989169677
381637,2019-07-23 20:43:33,33.0,230.99638989169677
381638,2019-07-23 20:44:47,32.0,230.98736462093865
381639,2019-07-23 20:46:00,32.0,231.01444043321303
381640,2019-07-23 20:47:13,32.0,230.99638989169677
381641,2019-07-23 20:48:26,32.0,230.98736462093865
381642,2019-07-23 20:49:39,32.0,230.9693140794224
381643,2019-07-23 20:50:52,33.0,230.99638989169677
381644,2019-07-23 20:52:05,32.0,231.01444043321303
381645,2019-07-23 20:53:18,32.0,230.99638989169677
381646,2019-07-23 20:54:31,32.0,230.98736462093865
381647,2019-07-23 20:55:44,32.0,230.99638989169677
381648,2019-07-23 20:56:57,32.0,230.99638989169677
381649,2019-07-23 20:58:10,32.0,230.99638989169677
381650,2019-07-23 20:59:23,33.0,230.99638989169677
381651,2019-07-23 21:00:36,33.0,231.01444043321303
381652,2019-07-23 21:01:49,33.0,230.98736462093865
381653,2019-07-23 21:03:02,32.0,230.99638989169677
381655,2019-07-23 21:05:28,33.0,230.99638989169677
381656,2019-07-23 21:06:42,33.0,230.99638989169677
381657,2019-07-23 21:07:54,33.0,230.99638989169677
381658,2019-07-23 21:09:08,32.0,230.98736462093865
381659,2019-07-23 21:10:20,33.0,230.98736462093865
381660,2019-07-23 21:11:34,32.0,230.99638989169677
381661,2019-07-23 21:12:47,33.0,230.98736462093865
381662,2019-07-23 21:14:00,32.0,230.99638989169677
381663,2019-07-23 21:15:13,33.0,230.99638989169677
381664,2019-07-23 21:16:28,33.0,230.99638989169677
381665,2019-07-23 21:17:41,32.0,230.98736462093865
381666,2019-07-23 21:18:54,32.0,230.98736462093865
381667,2019-07-23 21:20:07,32.0,230.98736462093865
381669,2019-07-23 21:22:33,32.0,230.98736462093865
381670,2019-07-23 21:23:46,32.0,230.99638989169677
381671,2019-07-23 21:24:59,32.0,230.98736462093865
381673,2019-07-23 21:27:25,32.0,230.98736462093865
381674,2019-07-23 21:28:38,32.0,230.99638989169677
381676,2019-07-23 21:31:04,32.0,230.99638989169677
381677,2019-07-23 21:32:17,32.0,230.99638989169677
381678,2019-07-23 21:33:30,32.0,230.98736462093865
381679,2019-07-23 21:34:43,32.0,230.9693140794224
381680,2019-07-23 21:35:56,32.0,230.9693140794224
381681,2019-07-23 21:37:09,32.0,230.98736462093865
381682,2019-07-23 21:38:22,32.0,230.98736462093865
381683,2019-07-23 21:39:35,32.0,230.98736462093865
381684,2019-07-23 21:40:48,32.0,230.98736462093865
381685,2019-07-23 21:42:01,32.0,230.98736462093865
381686,2019-07-23 21:43:14,32.0,230.98736462093865
381687,2019-07-23 21:44:27,32.0,230.98736462093865
381688,2019-07-23 21:45:40,32.0,230.98736462093865
381689,2019-07-23 21:46:53,32.0,230.99638989169677
381690,2019-07-23 21:48:05,33.0,230.99638989169677
381691,2019-07-23 21:49:19,32.0,230.99638989169677
381692,2019-07-23 21:50:32,32.0,230.99638989169677
381693,2019-07-23 21:51:45,32.0,230.98736462093865
381695,2019-07-23 21:54:11,32.0,231.01444043321303
381696,2019-07-23 21:55:24,32.0,230.99638989169677
381697,2019-07-23 21:56:36,33.0,230.9693140794224
381698,2019-07-23 21:57:49,33.0,230.98736462093865
381699,2019-07-23 21:59:02,33.0,231.01444043321303
381700,2019-07-23 22:00:15,33.0,231.01444043321303
381701,2019-07-23 22:01:28,32.0,230.99638989169677
381702,2019-07-23 22:02:41,33.0,230.9693140794224
381703,2019-07-23 22:03:54,33.0,230.98736462093865
381704,2019-07-23 22:05:07,33.0,230.99638989169677
381706,2019-07-23 22:07:34,32.0,230.98736462093865
381707,2019-07-23 22:08:47,32.0,231.01444043321303
381708,2019-07-23 22:10:00,32.0,230.99638989169677
381709,2019-07-23 22:11:13,32.0,230.99638989169677
381710,2019-07-23 22:12:26,32.0,230.99638989169677
381711,2019-07-23 22:13:39,32.0,230.9693140794224
381712,2019-07-23 22:14:51,33.0,230.99638989169677
381713,2019-07-23 22:16:04,33.0,230.9693140794224
381714,2019-07-23 22:17:18,32.0,230.9693140794224
381715,2019-07-23 22:18:31,33.0,230.99638989169677
381716,2019-07-23 22:19:43,32.0,230.9693140794224
381717,2019-07-23 22:20:57,32.0,230.99638989169677
381718,2019-07-23 22:22:09,33.0,230.9693140794224
381720,2019-07-23 22:24:37,33.0,230.9693140794224
381721,2019-07-23 22:25:51,32.0,230.99638989169677
381722,2019-07-23 22:27:04,31.0,230.98736462093865
381723,2019-07-23 22:28:17,32.0,230.99638989169677
381724,2019-07-23 22:29:30,31.0,230.99638989169677
381725,2019-07-23 22:30:43,32.0,231.01444043321303
381726,2019-07-23 22:31:56,32.0,231.01444043321303
381727,2019-07-23 22:33:09,32.0,230.99638989169677
381728,2019-07-23 22:34:22,32.0,230.98736462093865
381729,2019-07-23 22:35:35,32.0,230.98736462093865
381730,2019-07-23 22:36:48,32.0,230.99638989169677
381731,2019-07-23 22:38:01,32.0,230.99638989169677
381732,2019-07-23 22:39:14,32.0,230.98736462093865
381733,2019-07-23 22:40:27,31.0,230.99638989169677
381735,2019-07-23 22:42:53,31.0,230.9693140794224
381736,2019-07-23 22:44:06,32.0,230.98736462093865
381737,2019-07-23 22:45:19,32.0,230.98736462093865
381738,2019-07-23 22:46:32,32.0,230.99638989169677
381739,2019-07-23 22:47:45,32.0,230.9693140794224
381740,2019-07-23 22:48:58,32.0,231.01444043321303
381741,2019-07-23 22:50:11,32.0,230.99638989169677
381742,2019-07-23 22:51:24,32.0,230.99638989169677
381743,2019-07-23 22:52:37,32.0,230.98736462093865
381744,2019-07-23 22:53:50,32.0,230.99638989169677
381745,2019-07-23 22:55:03,32.0,230.9693140794224
381746,2019-07-23 22:56:16,32.0,230.98736462093865
381747,2019-07-23 22:57:29,32.0,231.01444043321303
381749,2019-07-23 22:59:55,32.0,230.9693140794224
381750,2019-07-23 23:01:08,32.0,230.98736462093865
381751,2019-07-23 23:02:21,32.0,231.01444043321303
381752,2019-07-23 23:03:34,33.0,230.98736462093865
381754,2019-07-23 23:06:01,32.0,230.9693140794224
381755,2019-07-23 23:07:14,32.0,230.99638989169677
381756,2019-07-23 23:08:27,32.0,230.9693140794224
381757,2019-07-23 23:09:40,32.0,230.99638989169677
381758,2019-07-23 23:10:53,32.0,230.98736462093865
381759,2019-07-23 23:12:06,32.0,230.99638989169677
381760,2019-07-23 23:13:19,32.0,230.9693140794224
381761,2019-07-23 23:14:32,32.0,230.98736462093865
381762,2019-07-23 23:15:45,32.0,230.99638989169677
381763,2019-07-23 23:16:58,32.0,230.98736462093865
381764,2019-07-23 23:18:11,32.0,230.99638989169677
381765,2019-07-23 23:19:24,32.0,230.99638989169677
381766,2019-07-23 23:20:37,32.0,230.98736462093865
381767,2019-07-23 23:21:50,32.0,230.99638989169677
381768,2019-07-23 23:23:03,32.0,230.98736462093865
381769,2019-07-23 23:24:16,32.0,230.98736462093865
381770,2019-07-23 23:25:29,32.0,230.99638989169677
381771,2019-07-23 23:26:42,32.0,230.98736462093865
381772,2019-07-23 23:27:55,31.0,230.98736462093865
381773,2019-07-23 23:29:08,32.0,230.98736462093865
381774,2019-07-23 23:30:21,32.0,230.98736462093865
381775,2019-07-23 23:31:34,32.0,230.99638989169677
381776,2019-07-23 23:32:47,32.0,230.9693140794224
381777,2019-07-23 23:34:00,32.0,230.98736462093865
381778,2019-07-23 23:35:13,32.0,230.99638989169677
381779,2019-07-23 23:36:26,32.0,230.99638989169677
381780,2019-07-23 23:37:39,32.0,230.98736462093865
381781,2019-07-23 23:38:52,32.0,230.9693140794224
381782,2019-07-23 23:40:05,32.0,230.9693140794224
381783,2019-07-23 23:41:18,32.0,230.99638989169677
381784,2019-07-23 23:42:31,32.0,230.98736462093865
381785,2019-07-23 23:43:44,32.0,230.98736462093865
381786,2019-07-23 23:44:57,32.0,230.99638989169677
381787,2019-07-23 23:46:10,32.0,230.98736462093865
381788,2019-07-23 23:47:23,32.0,230.99638989169677
381789,2019-07-23 23:48:36,32.0,231.01444043321303
381790,2019-07-23 23:49:49,32.0,231.01444043321303
381791,2019-07-23 23:51:02,32.0,230.99638989169677
381792,2019-07-23 23:52:15,32.0,230.98736462093865
381793,2019-07-23 23:53:28,33.0,230.98736462093865
381794,2019-07-23 23:54:42,32.0,230.99638989169677
381795,2019-07-23 23:55:54,32.0,230.9693140794224
381796,2019-07-23 23:57:07,33.0,230.98736462093865
381797,2019-07-23 23:58:20,32.0,230.99638989169677
381798,2019-07-23 23:59:33,32.0,231.01444043321303
381799,2019-07-24 00:00:46,32.0,230.98736462093865
381800,2019-07-24 00:01:59,33.0,230.98736462093865
381801,2019-07-24 00:03:12,33.0,230.98736462093865
381802,2019-07-24 00:04:26,32.0,230.98736462093865
381803,2019-07-24 00:05:38,33.0,230.9693140794224
381804,2019-07-24 00:06:51,32.0,231.01444043321303
381805,2019-07-24 00:08:04,32.0,230.99638989169677
381806,2019-07-24 00:09:17,32.0,230.98736462093865
381807,2019-07-24 00:10:31,32.0,230.9693140794224
381808,2019-07-24 00:11:44,32.0,231.01444043321303
381809,2019-07-24 00:12:56,33.0,230.9693140794224
381810,2019-07-24 00:14:09,32.0,230.9693140794224
381811,2019-07-24 00:15:23,31.0,230.98736462093865
381812,2019-07-24 00:16:35,32.0,230.99638989169677
381813,2019-07-24 00:17:49,32.0,230.99638989169677
381814,2019-07-24 00:19:01,32.0,230.99638989169677
381815,2019-07-24 00:20:14,32.0,230.98736462093865
381816,2019-07-24 00:21:27,33.0,231.01444043321303
381817,2019-07-24 00:22:41,32.0,230.9693140794224
381818,2019-07-24 00:23:53,32.0,230.99638989169677
381819,2019-07-24 00:25:07,32.0,230.9693140794224
381820,2019-07-24 00:26:19,33.0,230.98736462093865
381821,2019-07-24 00:27:32,32.0,230.99638989169677
381822,2019-07-24 00:28:45,33.0,230.98736462093865
381823,2019-07-24 00:29:58,33.0,230.99638989169677
381824,2019-07-24 00:31:11,33.0,230.99638989169677
381825,2019-07-24 00:32:24,33.0,231.01444043321303
381826,2019-07-24 00:33:37,32.0,230.99638989169677
381827,2019-07-24 00:34:50,33.0,230.99638989169677
381828,2019-07-24 00:36:03,33.0,230.99638989169677
381829,2019-07-24 00:37:16,33.0,230.98736462093865
381830,2019-07-24 00:38:29,32.0,230.99638989169677
381831,2019-07-24 00:39:42,32.0,230.99638989169677
381832,2019-07-24 00:40:55,32.0,230.98736462093865
381833,2019-07-24 00:42:08,32.0,230.98736462093865
381834,2019-07-24 00:43:21,32.0,231.02346570397114
381835,2019-07-24 00:44:34,32.0,230.99638989169677
381836,2019-07-24 00:45:47,32.0,230.99638989169677
381837,2019-07-24 00:47:00,32.0,230.98736462093865
381838,2019-07-24 00:48:13,32.0,230.99638989169677
381839,2019-07-24 00:49:26,32.0,231.01444043321303
381840,2019-07-24 00:50:39,32.0,230.9693140794224
381841,2019-07-24 00:51:52,32.0,230.99638989169677
381842,2019-07-24 00:53:05,32.0,230.98736462093865
381843,2019-07-24 00:54:18,32.0,230.98736462093865
381844,2019-07-24 00:55:31,32.0,230.9693140794224
381845,2019-07-24 00:56:44,32.0,230.98736462093865
381846,2019-07-24 00:57:57,32.0,230.98736462093865
381847,2019-07-24 00:59:10,32.0,230.98736462093865
381848,2019-07-24 01:00:23,32.0,230.98736462093865
381849,2019-07-24 01:01:36,32.0,230.99638989169677
381850,2019-07-24 01:02:49,33.0,230.99638989169677
381851,2019-07-24 01:04:02,32.0,230.99638989169677
381852,2019-07-24 01:05:15,33.0,230.99638989169677
381853,2019-07-24 01:06:28,33.0,230.98736462093865
381854,2019-07-24 01:07:41,33.0,230.98736462093865
381855,2019-07-24 01:08:54,33.0,230.99638989169677
381856,2019-07-24 01:10:07,33.0,230.9693140794224
381857,2019-07-24 01:11:20,33.0,230.9693140794224
381858,2019-07-24 01:12:33,32.0,230.98736462093865
381859,2019-07-24 01:13:46,33.0,230.98736462093865
381860,2019-07-24 01:14:59,33.0,230.98736462093865
381861,2019-07-24 01:16:12,32.0,230.98736462093865
381862,2019-07-24 01:17:25,32.0,231.01444043321303
381863,2019-07-24 01:18:38,32.0,230.99638989169677
381864,2019-07-24 01:19:51,32.0,230.98736462093865
381865,2019-07-24 01:21:04,33.0,230.98736462093865
381866,2019-07-24 01:22:17,33.0,230.98736462093865
381867,2019-07-24 01:23:30,32.0,230.99638989169677
381868,2019-07-24 01:24:43,32.0,230.99638989169677
381869,2019-07-24 01:25:56,32.0,230.99638989169677
381870,2019-07-24 01:27:09,33.0,230.98736462093865
381871,2019-07-24 01:28:22,33.0,230.99638989169677
381872,2019-07-24 01:29:35,32.0,230.98736462093865
381873,2019-07-24 01:30:48,32.0,230.98736462093865
381874,2019-07-24 01:32:01,32.0,230.99638989169677
381875,2019-07-24 01:33:14,32.0,230.9693140794224
381876,2019-07-24 01:34:27,32.0,230.99638989169677
381877,2019-07-24 01:35:40,32.0,230.98736462093865
381878,2019-07-24 01:36:53,32.0,230.99638989169677
381879,2019-07-24 01:38:06,32.0,230.98736462093865
381880,2019-07-24 01:39:19,32.0,230.9693140794224
381881,2019-07-24 01:40:32,32.0,230.98736462093865
381882,2019-07-24 01:41:45,32.0,230.9693140794224
381883,2019-07-24 01:42:58,32.0,230.99638989169677
381884,2019-07-24 01:44:11,32.0,231.01444043321303
381888,2019-07-24 01:49:03,32.0,230.9693140794224
381889,2019-07-24 01:50:16,32.0,230.99638989169677
381890,2019-07-24 01:51:29,32.0,230.98736462093865
381891,2019-07-24 01:52:42,32.0,230.99638989169677
381892,2019-07-24 01:53:55,32.0,231.01444043321303
381894,2019-07-24 01:56:21,32.0,230.99638989169677
381895,2019-07-24 01:57:34,32.0,230.9693140794224
381896,2019-07-24 01:58:47,32.0,230.99638989169677
381897,2019-07-24 02:00:00,32.0,231.01444043321303
381898,2019-07-24 02:01:13,32.0,230.99638989169677
381899,2019-07-24 02:02:26,32.0,230.9693140794224
381900,2019-07-24 02:03:39,32.0,230.99638989169677
381901,2019-07-24 02:04:52,33.0,230.99638989169677
381903,2019-07-24 02:07:19,32.0,230.98736462093865
381904,2019-07-24 02:08:32,32.0,231.01444043321303
381905,2019-07-24 02:09:45,32.0,230.9693140794224
381906,2019-07-24 02:10:58,32.0,230.9693140794224
381907,2019-07-24 02:12:11,32.0,231.01444043321303
381908,2019-07-24 02:13:24,32.0,230.99638989169677
381909,2019-07-24 02:14:37,31.0,230.9693140794224
381910,2019-07-24 02:15:50,32.0,230.99638989169677
381911,2019-07-24 02:17:03,32.0,230.99638989169677
381912,2019-07-24 02:18:16,32.0,230.9693140794224
381913,2019-07-24 02:19:29,32.0,230.9693140794224
381914,2019-07-24 02:20:42,32.0,230.9693140794224
381915,2019-07-24 02:21:55,32.0,230.99638989169677
381916,2019-07-24 02:23:08,32.0,230.99638989169677
381917,2019-07-24 02:24:21,33.0,230.9693140794224
381918,2019-07-24 02:25:34,32.0,230.99638989169677
381919,2019-07-24 02:26:47,32.0,230.99638989169677
381920,2019-07-24 02:28:00,32.0,230.9693140794224
381921,2019-07-24 02:29:13,32.0,230.9693140794224
381922,2019-07-24 02:30:26,32.0,230.98736462093865
381923,2019-07-24 02:31:39,33.0,230.9693140794224
381924,2019-07-24 02:32:52,32.0,230.99638989169677
381925,2019-07-24 02:34:05,33.0,230.99638989169677
381926,2019-07-24 02:35:18,33.0,230.9693140794224
381927,2019-07-24 02:36:32,32.0,230.99638989169677
381928,2019-07-24 02:37:44,33.0,230.9693140794224
381929,2019-07-24 02:38:57,32.0,230.99638989169677
381930,2019-07-24 02:40:10,32.0,230.9693140794224
381931,2019-07-24 02:41:23,33.0,230.9693140794224
381932,2019-07-24 02:42:36,33.0,230.99638989169677
381933,2019-07-24 02:43:49,33.0,230.98736462093865
381934,2019-07-24 02:45:02,33.0,230.9693140794224
381935,2019-07-24 02:46:15,33.0,230.99638989169677
381936,2019-07-24 02:47:28,33.0,230.99638989169677
381937,2019-07-24 02:48:41,33.0,231.01444043321303
381939,2019-07-24 02:51:07,33.0,230.98736462093865
381940,2019-07-24 02:52:20,33.0,230.98736462093865
381941,2019-07-24 02:53:33,32.0,230.99638989169677
381942,2019-07-24 02:54:46,33.0,230.98736462093865
381943,2019-07-24 02:55:59,33.0,230.98736462093865
381944,2019-07-24 02:57:13,32.0,230.9693140794224
381945,2019-07-24 02:58:27,33.0,230.98736462093865
381946,2019-07-24 02:59:41,32.0,230.9693140794224
381947,2019-07-24 03:00:54,32.0,230.99638989169677
381948,2019-07-24 03:02:07,32.0,230.98736462093865
381949,2019-07-24 03:03:20,32.0,230.9693140794224
381950,2019-07-24 03:04:33,32.0,230.9693140794224
381951,2019-07-24 03:05:46,33.0,230.9693140794224
381952,2019-07-24 03:06:59,33.0,230.9693140794224
381953,2019-07-24 03:08:12,32.0,230.99638989169677
381954,2019-07-24 03:09:25,32.0,230.9693140794224
381955,2019-07-24 03:10:38,32.0,230.99638989169677
381956,2019-07-24 03:11:51,32.0,230.99638989169677
381957,2019-07-24 03:13:04,32.0,230.98736462093865
381958,2019-07-24 03:14:17,33.0,230.99638989169677
381959,2019-07-24 03:15:30,32.0,231.01444043321303
381960,2019-07-24 03:16:43,32.0,231.01444043321303
381961,2019-07-24 03:17:56,32.0,230.9693140794224
381962,2019-07-24 03:19:09,32.0,231.01444043321303
381963,2019-07-24 03:20:22,32.0,230.99638989169677
381964,2019-07-24 03:21:35,32.0,230.99638989169677
381965,2019-07-24 03:22:48,32.0,230.9693140794224
381966,2019-07-24 03:24:01,32.0,230.99638989169677
381967,2019-07-24 03:25:14,32.0,230.99638989169677
381968,2019-07-24 03:26:25,32.0,230.99638989169677
381969,2019-07-24 03:27:38,32.0,230.9693140794224
381970,2019-07-24 03:28:51,32.0,231.02346570397114
381971,2019-07-24 03:30:04,32.0,230.9693140794224
381972,2019-07-24 03:31:17,32.0,230.99638989169677
381973,2019-07-24 03:32:30,32.0,230.99638989169677
381974,2019-07-24 03:33:43,32.0,230.9693140794224
381975,2019-07-24 03:34:54,32.0,230.98736462093865
381976,2019-07-24 03:36:07,32.0,231.01444043321303
381977,2019-07-24 03:37:21,32.0,230.98736462093865
381978,2019-07-24 03:38:34,32.0,230.98736462093865
381979,2019-07-24 03:39:47,32.0,230.99638989169677
381980,2019-07-24 03:41:00,32.0,230.99638989169677
381981,2019-07-24 03:42:13,32.0,230.98736462093865
381982,2019-07-24 03:43:26,32.0,231.01444043321303
381983,2019-07-24 03:44:39,32.0,230.98736462093865
381984,2019-07-24 03:45:52,32.0,230.98736462093865
381985,2019-07-24 03:47:05,32.0,230.99638989169677
381986,2019-07-24 03:48:18,33.0,230.9693140794224
381987,2019-07-24 03:49:31,33.0,230.99638989169677
381988,2019-07-24 03:50:44,32.0,230.9693140794224
381989,2019-07-24 03:51:57,32.0,230.99638989169677
381990,2019-07-24 03:53:10,32.0,230.99638989169677
381991,2019-07-24 03:54:23,32.0,230.98736462093865
381992,2019-07-24 03:55:36,32.0,230.99638989169677
381993,2019-07-24 03:56:49,32.0,231.01444043321303
381994,2019-07-24 03:58:02,32.0,230.98736462093865
381995,2019-07-24 03:59:15,31.0,231.01444043321303
381996,2019-07-24 04:00:26,31.0,230.9693140794224
381997,2019-07-24 04:01:39,31.0,230.9693140794224
381998,2019-07-24 04:02:52,32.0,231.01444043321303
381999,2019-07-24 04:04:05,32.0,230.98736462093865
382000,2019-07-24 04:05:18,32.0,230.98736462093865
382001,2019-07-24 04:06:31,32.0,230.98736462093865
